"","session.ID","order","price","country","page.1..main.category.","colour","model.photography","page"
"1795",1795,5,50.4,29,1,3,1,1
"1796",1796,3,35.3333333333333,44,3,4,2,3
"1797",1797,4,35.5,29,4,4,1,1
"1798",1798,6,32.1666666666667,29,4,6,2,1
"1799",1799,1,67,29,2,2,1,1
"1800",1800,5,41,29,4,9,1,3
"1801",1801,7,50.2857142857143,29,1,4,1,1
"1802",1802,25,45.72,29,3,14,1,1
"1803",1803,6,45.1666666666667,29,3,9,1,1
"1804",1804,4,47.5,29,4,13,1,2
"1805",1805,5,42,29,3,6,2,4
"1806",1806,1,28,29,4,2,1,1
"1807",1807,3,38,29,4,9,2,3
"1808",1808,8,53.125,29,2,2,1,1
"1809",1809,13,40.5384615384615,29,4,2,1,1
"1810",1810,41,44.8292682926829,29,2,2,1,2
"1811",1811,9,44.8888888888889,29,2,2,1,1
"1812",1812,2,33,29,4,3,1,1
"1813",1813,2,47.5,29,2,13,1,2
"1814",1814,13,45.3076923076923,29,2,2,1,1
"1815",1815,2,25.5,29,3,13,1,3
"1816",1816,3,34.6666666666667,29,2,6,1,1
"1817",1817,1,38,29,1,3,1,1
"1818",1818,4,57.25,29,2,12,2,1
"1819",1819,6,61.1666666666667,29,2,12,1,2
"1820",1820,5,59,29,2,2,1,1
"1821",1821,1,33,29,4,4,1,1
"1822",1822,5,46,29,4,4,1,1
"1823",1823,6,42.6666666666667,29,4,2,1,1
"1824",1824,21,50.1428571428571,29,1,2,1,1
"1825",1825,3,44.3333333333333,29,1,7,1,3
"1826",1826,4,60,29,1,3,1,1
"1827",1827,4,48.75,29,2,10,1,1
"1828",1828,1,33,29,1,14,2,1
"1829",1829,2,46.5,29,3,9,1,2
"1830",1830,2,48,29,4,2,1,1
"1831",1831,1,62,29,1,1,1,2
"1832",1832,22,41.6818181818182,29,1,2,1,1
"1833",1833,1,43,29,2,2,1,1
"1834",1834,4,36.75,29,3,6,2,1
"1835",1835,5,43.8,29,2,3,1,1
"1836",1836,2,49,29,1,3,2,1
"1837",1837,3,39.6666666666667,29,4,3,1,1
"1838",1838,7,44.1428571428571,29,1,8,1,2
"1839",1839,10,52.5,29,2,2,1,2
"1840",1840,5,50.4,29,2,2,1,2
"1841",1841,1,28,29,1,8,1,1
"1842",1842,2,43,29,1,3,1,1
"1843",1843,10,45.1,29,1,2,1,1
"1844",1844,10,43.3,29,2,9,1,1
"1845",1845,1,23,29,4,7,1,2
"1846",1846,10,52.4,29,1,2,1,1
"1847",1847,4,42.25,29,1,2,1,2
"1848",1848,27,49.0740740740741,9,1,3,1,1
"1849",1849,4,36.75,9,3,14,1,3
"1850",1850,5,41.8,9,1,3,1,1
"1851",1851,19,49.2631578947368,29,2,2,1,1
"1852",1852,1,52,46,2,14,2,1
"1853",1853,1,52,46,2,2,1,1
"1854",1854,1,52,46,2,10,1,1
"1855",1855,1,28,46,3,4,2,1
"1856",1856,1,48,46,3,13,1,1
"1857",1857,1,57,46,2,4,1,1
"1858",1858,1,48,46,3,11,1,1
"1859",1859,1,28,9,1,8,1,1
"1860",1860,47,36.5531914893617,29,4,2,1,1
"1861",1861,7,41.2857142857143,29,1,3,1,1
"1862",1862,1,43,29,3,14,1,1
"1863",1863,2,45.5,29,1,3,1,1
"1864",1864,7,48.2857142857143,29,3,2,1,1
"1865",1865,5,52.4,29,1,6,1,2
"1866",1866,4,47.75,29,1,6,1,1
"1867",1867,5,44.8,9,1,3,1,1
"1868",1868,7,40.7142857142857,29,4,2,1,1
"1869",1869,6,36.3333333333333,29,4,2,1,2
"1870",1870,15,46.1333333333333,29,3,14,1,1
"1871",1871,1,57,9,2,4,1,1
"1872",1872,1,33,9,1,1,1,1
"1873",1873,2,54.5,9,2,2,1,1
"1874",1874,6,43.5,9,3,4,1,1
"1875",1875,6,41.1666666666667,9,3,9,1,1
"1876",1876,8,38,9,3,14,1,3
"1877",1877,9,43.3333333333333,29,4,2,2,1
"1878",1878,3,41,9,1,1,1,1
"1879",1879,14,44.0714285714286,29,1,3,1,1
"1880",1880,2,67,29,2,2,1,1
"1881",1881,85,39.3411764705882,29,4,2,1,1
"1882",1882,5,44.8,29,1,3,1,1
"1883",1883,12,50.4166666666667,29,2,12,1,1
"1884",1884,11,39.6363636363636,29,1,1,1,1
"1885",1885,3,38,29,4,2,1,1
"1886",1886,2,50,9,1,2,1,1
"1887",1887,7,40.8571428571429,29,1,3,1,1
"1888",1888,2,42.5,29,3,4,2,1
"1889",1889,3,41.3333333333333,29,3,2,1,1
"1890",1890,26,43.4615384615385,44,3,14,1,1
"1891",1891,4,36.75,29,3,11,1,1
"1892",1892,7,50.2857142857143,29,1,2,1,2
"1893",1893,6,47.3333333333333,29,2,4,1,1
"1894",1894,2,45,29,4,2,1,4
"1895",1895,6,40.3333333333333,29,1,2,1,1
"1896",1896,4,56,29,2,10,1,1
"1897",1897,1,52,29,2,10,1,1
"1898",1898,1,38,9,1,2,1,2
"1899",1899,7,40,29,1,3,1,1
"1900",1900,17,39.8235294117647,24,3,14,2,1
"1901",1901,2,35.5,9,1,2,1,1
"1902",1902,15,46.4666666666667,9,1,3,1,1
"1903",1903,12,43.8333333333333,9,1,2,1,1
"1904",1904,8,49.875,9,1,3,1,1
"1905",1905,6,49.1666666666667,9,1,3,1,1
"1906",1906,3,44.3333333333333,16,1,1,1,2
"1907",1907,1,48,29,3,13,1,1
"1908",1908,3,39.3333333333333,29,3,2,1,2
"1909",1909,1,38,41,2,6,1,2
"1910",1910,5,38,9,1,2,1,2
"1911",1911,16,43.6875,29,1,3,1,1
"1912",1912,15,44,29,1,3,1,1
"1913",1913,4,40.25,29,1,14,2,1
"1914",1914,2,40.5,29,1,3,1,1
"1915",1915,8,41.125,29,2,9,1,2
"1916",1916,3,47.6666666666667,29,2,7,1,2
"1917",1917,2,69.5,24,1,3,1,1
"1918",1918,1,20,24,3,9,2,3
"1919",1919,1,28,29,4,3,1,1
"1920",1920,4,40.25,29,2,2,2,2
"1921",1921,6,45.3333333333333,29,4,4,1,1
"1922",1922,1,38,9,2,9,1,2
"1923",1923,1,38,9,1,3,1,1
"1924",1924,1,38,9,2,9,1,1
"1925",1925,1,48,9,3,11,1,1
"1926",1926,1,38,3,1,3,2,1
"1927",1927,7,36.5714285714286,29,4,9,1,1
"1928",1928,6,53.8333333333333,9,1,14,1,1
"1929",1929,16,45.875,9,1,3,1,1
"1930",1930,1,28,9,1,1,1,1
"1931",1931,6,50.1666666666667,29,3,2,1,1
"1932",1932,8,42.25,29,3,14,1,1
"1933",1933,2,38,29,3,9,2,1
"1934",1934,6,34.6666666666667,29,4,3,2,4
"1935",1935,8,52.125,29,2,2,1,1
"1936",1936,5,21.2,24,3,9,2,3
"1937",1937,1,52,24,2,10,1,1
"1938",1938,1,62,9,1,3,1,1
"1939",1939,8,37.25,29,4,4,1,1
"1940",1940,3,62,29,2,12,2,1
"1941",1941,1,43,29,4,2,1,1
"1942",1942,15,43.3333333333333,29,3,14,1,1
"1943",1943,1,23,29,3,6,2,1
"1944",1944,5,41.8,29,4,6,2,2
"1945",1945,2,35.5,29,4,2,1,1
"1946",1946,38,38.2894736842105,29,4,2,1,1
"1947",1947,4,45.25,9,1,2,1,2
"1948",1948,8,41.75,29,4,9,2,2
"1949",1949,18,41.5555555555556,29,4,2,1,1
"1950",1950,3,50.6666666666667,9,1,2,1,1
"1951",1951,3,50.6666666666667,9,2,12,1,1
"1952",1952,1,52,24,2,10,1,1
"1953",1953,1,43,9,1,3,1,1
"1954",1954,2,35.5,29,1,8,1,1
"1955",1955,72,44.1527777777778,29,3,2,1,1
"1956",1956,3,51,9,1,3,1,1
"1957",1957,3,34.6666666666667,29,4,3,1,1
"1958",1958,16,47.6875,9,1,3,1,1
"1959",1959,6,42.5,29,2,7,1,1
"1960",1960,6,58,29,2,12,1,1
"1961",1961,5,44.6,29,2,6,1,1
"1962",1962,12,48.3333333333333,29,1,3,1,1
"1963",1963,4,36,29,3,7,1,1
"1964",1964,3,50.6666666666667,29,2,4,1,1
"1965",1965,8,50.125,29,2,2,1,1
"1966",1966,1,33,29,1,14,2,1
"1967",1967,6,53.1666666666667,29,2,2,1,1
"1968",1968,16,44.4375,29,1,2,1,2
"1969",1969,3,42.6666666666667,29,3,2,1,3
"1970",1970,52,49.0384615384615,29,2,2,1,1
"1971",1971,5,62,29,2,2,1,2
"1972",1972,4,52.5,29,2,2,1,1
"1973",1973,5,43,29,4,3,2,1
"1974",1974,4,40.25,29,1,14,2,1
"1975",1975,1,43,29,4,9,1,2
"1976",1976,9,54,29,3,12,1,2
"1977",1977,5,38,29,3,11,2,1
"1978",1978,6,37,29,1,1,1,1
"1979",1979,3,36.3333333333333,29,4,9,2,2
"1980",1980,5,47.4,29,2,6,1,1
"1981",1981,4,54.75,29,2,2,1,2
"1982",1982,1,62,29,1,2,1,1
"1983",1983,4,50,29,2,9,1,2
"1984",1984,1,38,29,2,13,1,2
"1985",1985,2,45,29,2,10,1,1
"1986",1986,2,38,29,4,7,1,1
"1987",1987,6,46,29,4,2,1,1
"1988",1988,22,43.5454545454545,29,3,14,1,1
"1989",1989,17,41.6470588235294,29,3,13,1,1
"1990",1990,2,28,29,4,2,1,1
"1991",1991,5,38,29,1,4,1,3
"1992",1992,3,50.6666666666667,29,2,6,1,2
"1993",1993,2,45.5,29,1,3,1,1
"1994",1994,16,47.1875,29,1,2,1,1
"1995",1995,24,42.0833333333333,29,4,3,1,1
"1996",1996,1,43,24,1,3,1,1
"1997",1997,7,48.4285714285714,24,2,10,1,1
"1998",1998,5,44.8,34,3,6,1,2
"1999",1999,5,47.2,29,1,2,1,1
"2000",2000,7,43.1428571428571,29,3,7,2,1
"2001",2001,5,47.6,29,1,2,1,3
"2002",2002,1,33,29,1,12,2,2
"2003",2003,1,33,29,3,12,1,2
"2004",2004,2,33,29,4,1,2,4
"2005",2005,3,31.3333333333333,29,3,4,2,1
"2006",2006,7,38.8571428571429,29,4,14,1,3
"2007",2007,30,43.4666666666667,29,1,3,1,1
"2008",2008,3,53.6666666666667,29,2,2,1,1
"2009",2009,1,62,29,1,3,1,1
"2010",2010,11,47.1818181818182,15,1,4,1,1
"2011",2011,1,52,29,2,10,1,1
"2012",2012,63,42.2063492063492,29,1,6,1,2
"2013",2013,6,47.3333333333333,29,1,1,1,2
"2014",2014,4,51,17,2,9,1,2
"2015",2015,4,55,29,1,3,1,1
"2016",2016,20,42.1,29,1,3,1,1
"2017",2017,1,55,29,1,3,1,2
"2018",2018,1,62,29,2,2,1,2
"2019",2019,5,48.6,9,2,12,1,1
"2020",2020,3,54.3333333333333,29,1,3,1,1
"2021",2021,2,62.5,29,1,3,1,1
"2022",2022,25,43.72,29,3,14,1,2
"2023",2023,3,31.3333333333333,29,4,14,1,4
"2024",2024,2,62,29,1,2,1,3
"2025",2025,1,38,29,1,3,2,1
"2026",2026,4,47.75,29,1,3,1,1
"2027",2027,15,54.2,29,1,2,1,1
"2028",2028,4,38,29,3,14,1,1
"2029",2029,2,40.5,29,2,2,1,1
"2030",2030,16,38.75,29,1,14,2,1
"2031",2031,8,44.5,29,2,2,1,1
"2032",2032,4,35.5,29,4,9,2,2
"2033",2033,12,43.1666666666667,29,4,9,2,1
"2034",2034,5,50.6,29,1,3,1,1
"2035",2035,6,45.1666666666667,29,3,2,1,1
"2036",2036,5,49.6,29,2,2,1,2
"2037",2037,9,38.3333333333333,29,3,2,1,1
"2038",2038,25,45.8,29,1,3,1,1
"2039",2039,2,30.5,29,3,13,1,3
"2040",2040,2,43,29,3,14,1,3
"2041",2041,2,46.5,29,1,3,1,1
"2042",2042,1,38,29,1,1,1,2
"2043",2043,10,58.5,9,1,3,1,1
"2044",2044,1,62,29,1,4,1,2
"2045",2045,4,48.75,29,1,3,2,1
"2046",2046,1,67,10,2,2,1,1
"2047",2047,1,20,44,3,9,2,3
"2048",2048,40,42.175,29,1,4,1,1
"2049",2049,7,33,29,4,2,2,1
"2050",2050,19,47.8421052631579,9,1,3,1,1
"2051",2051,3,31.3333333333333,29,4,7,1,2
"2052",2052,8,45.75,29,1,3,1,1
"2053",2053,11,41.4545454545455,29,1,3,1,1
"2054",2054,2,60,29,4,3,1,1
"2055",2055,1,38,29,4,3,1,1
"2056",2056,8,51,29,1,3,1,1
"2057",2057,5,40.8,29,1,3,1,1
"2058",2058,6,42,29,3,11,2,1
"2059",2059,2,54.5,29,2,4,1,1
"2060",2060,2,60,29,1,3,1,1
"2061",2061,11,45.9090909090909,29,4,2,1,2
"2062",2062,3,52.3333333333333,29,2,11,1,1
"2063",2063,6,46.6666666666667,29,2,6,1,2
"2064",2064,2,38,29,2,7,1,2
"2065",2065,4,56,29,2,2,1,2
"2066",2066,9,57.3333333333333,29,1,3,1,2
"2067",2067,9,48.6666666666667,29,1,3,1,1
"2068",2068,9,37.8888888888889,9,1,2,1,1
"2069",2069,1,72,29,1,3,1,1
"2070",2070,2,38,29,1,3,2,1
"2071",2071,2,38,29,4,6,2,3
"2072",2072,4,34.25,29,3,9,1,1
"2073",2073,14,44.5714285714286,29,1,3,1,1
"2074",2074,3,36.3333333333333,29,3,4,1,1
"2075",2075,5,46.6,29,1,3,1,1
"2076",2076,1,43,29,2,2,1,1
"2077",2077,1,62,29,1,2,1,1
"2078",2078,1,52,29,2,2,1,1
"2079",2079,13,37.6153846153846,29,4,4,2,1
"2080",2080,3,51,29,3,9,1,1
"2081",2081,2,35.5,29,4,7,1,1
"2082",2082,5,45.6,29,2,3,1,1
"2083",2083,2,33,9,1,8,1,1
"2084",2084,7,38.5714285714286,29,2,14,1,1
"2085",2085,7,46.4285714285714,29,3,7,1,1
"2086",2086,4,50,29,1,10,1,2
"2087",2087,21,43.1428571428571,29,1,2,1,3
"2088",2088,5,38.8,29,4,2,1,2
"2089",2089,15,46.9333333333333,29,2,2,1,1
"2090",2090,9,42.1111111111111,29,4,4,2,1
"2091",2091,8,48.125,29,2,2,1,1
"2092",2092,18,47.6111111111111,29,3,2,1,1
"2093",2093,1,38,29,1,3,2,1
"2094",2094,2,57,9,2,2,1,2
"2095",2095,6,51.6666666666667,29,1,3,1,1
"2096",2096,2,30.5,29,4,7,1,1
"2097",2097,3,38,29,4,3,1,1
"2098",2098,1,38,29,4,4,1,1
"2099",2099,1,52,29,2,10,1,1
"2100",2100,5,43.8,29,4,3,1,1
"2101",2101,1,72,29,1,3,1,1
"2102",2102,4,34.25,29,4,4,1,1
"2103",2103,13,43.1538461538462,29,1,3,1,1
"2104",2104,13,37.7692307692308,29,3,6,1,1
"2105",2105,1,62,29,2,12,2,1
"2106",2106,3,39.6666666666667,29,4,7,1,1
"2107",2107,1,62,29,1,1,1,2
"2108",2108,1,43,29,1,3,1,1
"2109",2109,12,43.75,29,1,3,1,1
"2110",2110,4,36,29,3,2,1,3
"2111",2111,8,39,29,3,6,1,1
"2112",2112,1,43,29,1,3,1,1
"2113",2113,1,38,29,1,3,2,1
"2114",2114,2,52.5,29,2,2,1,1
"2115",2115,2,33,29,1,14,2,1
"2116",2116,1,43,9,1,3,1,1
"2117",2117,2,43,9,3,12,1,1
"2118",2118,1,28,29,3,9,2,1
"2119",2119,27,48.962962962963,9,1,3,1,1
"2120",2120,3,47.6666666666667,29,1,2,1,1
"2121",2121,6,45.5,9,1,3,1,1
"2122",2122,3,47.6666666666667,29,1,6,2,2
"2123",2123,1,33,9,1,14,2,1
"2124",2124,1,33,29,4,7,1,1
"2125",2125,2,33,29,4,2,2,2
"2126",2126,1,82,46,1,3,1,1
"2127",2127,1,48,46,3,4,1,1
"2128",2128,1,38,46,2,6,1,1
"2129",2129,1,48,46,3,2,1,3
"2130",2130,1,38,46,1,3,1,1
"2131",2131,1,20,24,3,9,2,3
"2132",2132,2,38,9,3,14,1,1
"2133",2133,3,38,29,4,3,1,1
"2134",2134,5,37.4,9,1,3,1,1
"2135",2135,24,47.5416666666667,9,3,3,1,1
"2136",2136,12,46.0833333333333,29,2,2,1,2
"2137",2137,11,38.8181818181818,29,4,2,1,1
"2138",2138,4,37.75,29,4,14,1,3
"2139",2139,1,38,29,1,3,2,1
"2140",2140,1,52,29,2,10,1,1
"2141",2141,2,52.5,46,2,2,1,1
"2142",2142,27,38.2962962962963,29,4,3,1,1
"2143",2143,4,53.75,9,3,2,1,1
"2144",2144,5,42.8,29,4,4,1,1
"2145",2145,6,36.3333333333333,46,4,4,1,1
"2146",2146,1,48,29,3,12,1,2
"2147",2147,2,40.5,9,3,12,1,1
"2148",2148,3,38,9,1,3,1,1
"2149",2149,2,52,9,2,10,1,1
"2150",2150,4,40.5,9,3,3,1,1
"2151",2151,1,57,9,2,11,1,2
"2152",2152,10,51.6,9,1,3,1,1
"2153",2153,1,33,9,1,1,1,1
"2154",2154,17,45.4117647058824,29,1,3,1,1
"2155",2155,15,44.4666666666667,29,3,14,1,1
"2156",2156,12,44.3333333333333,29,4,6,1,2
"2157",2157,1,28,29,1,8,1,1
"2158",2158,1,57,46,3,6,2,4
"2159",2159,4,40.25,29,1,14,1,1
"2160",2160,2,64.5,9,2,2,1,1
"2161",2161,10,42.2,29,2,9,1,2
"2162",2162,2,43,9,3,3,1,2
"2163",2163,2,52.5,41,1,3,1,1
"2164",2164,4,59.5,9,2,3,1,1
"2165",2165,6,54,9,2,2,1,1
"2166",2166,17,42.0588235294118,29,1,3,1,1
"2167",2167,5,38,29,3,14,1,3
"2168",2168,26,51.4615384615385,29,2,2,1,1
"2169",2169,1,38,29,4,4,2,1
"2170",2170,4,39.25,29,1,7,1,1
"2171",2171,2,38,29,4,4,2,1
"2172",2172,12,50.0833333333333,9,1,2,1,2
"2173",2173,5,47.6,9,2,9,1,1
"2174",2174,9,40.7777777777778,29,3,6,1,1
"2175",2175,2,50,24,1,6,2,2
"2176",2176,5,52.4,29,3,2,1,2
"2177",2177,2,23,29,4,7,1,2
"2178",2178,3,68.6666666666667,9,1,3,1,1
"2179",2179,5,46.6,9,2,12,1,1
"2180",2180,6,47.8333333333333,29,1,2,1,2
"2181",2181,6,49.3333333333333,10,1,3,1,1
"2182",2182,6,43.1666666666667,29,3,3,1,1
"2183",2183,34,40.6470588235294,29,3,14,1,1
"2184",2184,6,45.3333333333333,9,3,14,1,2
"2185",2185,5,42.8,9,1,3,1,1
"2186",2186,30,49.0666666666667,29,1,3,1,1
"2187",2187,2,62,9,2,13,1,2
"2188",2188,14,39.0714285714286,24,4,4,1,1
"2189",2189,15,46.7333333333333,29,1,3,1,1
"2190",2190,3,46,29,2,6,1,2
"2191",2191,21,42.6666666666667,29,1,2,1,1
"2192",2192,1,57,29,2,9,1,2
"2193",2193,2,38,29,4,4,2,1
"2194",2194,7,40,29,4,14,1,1
"2195",2195,6,41.1666666666667,29,4,2,1,1
"2196",2196,2,57,41,2,11,1,2
"2197",2197,6,50,29,1,4,1,3
"2198",2198,6,37.1666666666667,9,3,3,1,1
"2199",2199,5,43.6,9,1,3,2,1
"2200",2200,13,46.6153846153846,9,1,3,1,1
"2201",2201,1,48,9,3,2,2,1
"2202",2202,1,62,9,1,3,1,1
"2203",2203,10,49,9,3,6,1,1
"2204",2204,19,35.6842105263158,9,3,6,1,2
"2205",2205,2,64.5,24,2,2,1,1
"2206",2206,33,41.3333333333333,29,1,2,1,1
"2207",2207,3,34.6666666666667,29,4,2,1,1
"2208",2208,6,51.8333333333333,29,2,2,1,1
"2209",2209,19,51.5789473684211,29,2,2,1,2
"2210",2210,1,57,29,2,13,1,2
"2211",2211,3,47,29,4,4,1,1
"2212",2212,1,38,29,2,13,1,2
"2213",2213,12,44.5,24,1,1,1,1
"2214",2214,6,37.8333333333333,29,1,7,1,1
"2215",2215,1,38,24,1,2,1,2
"2216",2216,1,43,24,1,3,1,1
"2217",2217,4,41.5,9,2,3,1,1
"2218",2218,4,41.75,29,4,4,1,1
"2219",2219,2,52,29,2,2,1,1
"2220",2220,2,55,24,1,3,1,1
"2221",2221,1,38,29,2,6,2,1
"2222",2222,9,47.6666666666667,17,2,6,1,1
"2223",2223,1,38,29,1,6,1,2
"2224",2224,1,33,9,1,14,2,1
"2225",2225,6,50,9,1,2,1,1
"2226",2226,3,42,29,1,6,2,2
"2227",2227,6,47.6666666666667,29,1,3,1,1
"2228",2228,46,40.5869565217391,29,3,14,1,1
"2229",2229,1,23,29,4,3,1,1
"2230",2230,1,57,29,2,3,2,1
"2231",2231,2,35.5,24,1,2,1,2
"2232",2232,1,28,9,1,1,1,1
"2233",2233,1,48,29,3,13,1,1
"2234",2234,6,48.5,9,3,11,1,2
"2235",2235,1,57,29,2,11,1,2
"2236",2236,1,38,29,4,4,2,1
"2237",2237,2,35.5,29,1,3,1,1
"2238",2238,4,56,29,1,3,1,1
"2239",2239,16,43,29,4,3,1,1
"2240",2240,3,62.3333333333333,29,1,3,1,1
"2241",2241,1,48,29,3,13,1,1
"2242",2242,2,50,29,1,2,1,1
"2243",2243,2,45,29,2,12,1,1
"2244",2244,12,37.9166666666667,29,4,2,1,1
"2245",2245,5,39,29,3,2,1,3
"2246",2246,1,43,29,4,9,2,4
"2247",2247,1,33,29,3,6,1,1
"2248",2248,8,42.25,29,4,2,1,2
"2249",2249,2,40.5,29,1,3,1,1
"2250",2250,7,50.8571428571429,29,2,2,1,2
"2251",2251,47,36.9148936170213,29,4,2,1,2
"2252",2252,5,56.4,29,2,3,1,1
"2253",2253,1,33,29,1,14,2,1
"2254",2254,3,38,29,1,3,1,1
"2255",2255,12,39.5,29,3,2,1,3
"2256",2256,3,39.6666666666667,29,4,3,1,1
"2257",2257,25,44.52,29,1,3,1,1
"2258",2258,4,46.25,29,2,6,1,2
"2259",2259,5,32,29,1,3,1,1
"2260",2260,2,35.5,29,1,3,1,1
"2261",2261,3,62,29,1,2,1,1
"2262",2262,2,28,29,4,4,1,1
"2263",2263,4,41,9,1,3,1,1
"2264",2264,2,59.5,29,1,1,1,2
"2265",2265,12,35.5,29,4,6,1,1
"2266",2266,1,62,29,2,2,1,1
"2267",2267,24,42.0833333333333,15,1,2,1,2
"2268",2268,4,33,29,1,1,1,1
"2269",2269,3,54.3333333333333,29,3,2,1,1
"2270",2270,4,50,29,2,2,1,1
"2271",2271,15,46.8666666666667,29,1,3,1,1
"2272",2272,1,38,44,2,6,1,1
"2273",2273,5,44.8,29,4,2,1,3
"2274",2274,10,44.1,29,2,7,1,1
"2275",2275,1,28,29,1,1,1,1
"2276",2276,1,43,46,1,3,1,1
"2277",2277,4,41.75,29,3,3,1,1
"2278",2278,6,56.3333333333333,29,2,2,1,1
"2279",2279,8,48.875,29,2,12,1,2
"2280",2280,20,36.1,29,3,6,1,2
"2281",2281,4,47.5,29,2,9,1,2
"2282",2282,20,39.85,29,4,14,1,2
"2283",2283,1,33,29,1,14,2,1
"2284",2284,5,50.6,29,2,2,1,2
"2285",2285,8,41.75,29,3,11,1,1
"2286",2286,3,49.3333333333333,29,1,3,1,1
"2287",2287,3,31.3333333333333,29,4,2,1,1
"2288",2288,7,41.5714285714286,24,1,3,1,1
"2289",2289,30,40.5333333333333,24,3,14,1,1
"2290",2290,12,51.3333333333333,29,1,3,1,1
"2291",2291,8,44.625,29,2,2,1,1
"2292",2292,2,49,29,1,3,1,1
"2293",2293,4,55,29,2,12,1,2
"2294",2294,60,40.6666666666667,9,3,6,1,1
"2295",2295,4,42.75,29,3,3,1,1
"2296",2296,21,44.9523809523809,29,3,14,1,1
"2297",2297,4,48.75,29,2,12,1,1
"2298",2298,35,42.8285714285714,29,4,2,1,1
"2299",2299,2,50,29,4,4,1,1
"2300",2300,10,40.8,29,2,6,1,2
"2301",2301,5,37.8,29,1,4,1,1
"2302",2302,1,48,29,3,2,2,1
"2303",2303,9,41.2222222222222,29,2,9,1,2
"2304",2304,1,28,29,3,4,2,1
"2305",2305,4,35.5,29,4,3,1,1
"2306",2306,5,48.4,29,3,4,1,1
"2307",2307,4,46.25,29,2,2,1,1
"2308",2308,1,38,29,4,3,1,1
"2309",2309,5,50.6,29,1,3,1,1
"2310",2310,10,36,29,4,9,1,3
"2311",2311,4,48.75,29,1,1,1,2
"2312",2312,3,46,29,2,11,1,2
"2313",2313,1,48,29,4,2,1,2
"2314",2314,6,39.6666666666667,29,4,3,1,1
"2315",2315,1,43,29,4,2,1,1
"2316",2316,3,46,29,2,11,1,2
"2317",2317,26,42.3461538461538,9,3,6,1,1
"2318",2318,12,45.0833333333333,29,1,3,1,1
"2319",2319,1,48,29,3,6,1,1
"2320",2320,2,35.5,9,3,9,1,1
"2321",2321,2,49,29,1,4,1,1
"2322",2322,4,47.75,29,1,3,1,1
"2323",2323,6,40.5,29,4,6,2,4
"2324",2324,7,38.4285714285714,29,3,12,1,1
"2325",2325,1,48,29,2,1,1,1
"2326",2326,1,28,29,1,1,1,1
"2327",2327,10,58.5,29,2,2,1,2
"2328",2328,6,46,29,3,14,1,1
"2329",2329,8,46.375,9,1,3,1,1
"2330",2330,3,36.3333333333333,29,3,11,1,1
"2331",2331,5,34,29,4,4,2,1
"2332",2332,3,57,9,2,3,2,1
"2333",2333,3,39.6666666666667,29,3,9,1,1
"2334",2334,4,36.75,29,1,1,1,1
"2335",2335,29,45.8275862068966,9,1,3,1,1
"2336",2336,7,48.4285714285714,29,1,2,1,2
"2337",2337,11,45.3636363636364,44,4,14,1,1
"2338",2338,3,41,29,1,14,1,1
"2339",2339,1,57,29,2,3,2,1
"2340",2340,8,45.75,29,1,3,2,1
"2341",2341,2,45,29,4,4,1,1
"2342",2342,2,43,29,3,14,1,1
"2343",2343,9,35.4444444444444,29,4,4,1,1
"2344",2344,29,45.551724137931,46,1,1,1,1
"2345",2345,2,52.5,44,2,2,1,1
"2346",2346,1,33,29,3,7,1,1
"2347",2347,5,44.8,29,1,2,2,1
"2348",2348,1,57,34,2,3,2,1
"2349",2349,2,47.5,24,2,9,1,1
"2350",2350,3,68.6666666666667,29,1,3,1,2
"2351",2351,4,34,29,3,14,2,3
"2352",2352,1,38,44,4,3,1,1
"2353",2353,6,40.3333333333333,29,1,3,1,1
"2354",2354,2,45,29,4,14,1,4
"2355",2355,1,38,29,2,6,2,1
"2356",2356,22,38.1363636363636,9,3,13,1,1
"2357",2357,2,38,29,4,4,1,1
"2358",2358,2,30.5,9,1,14,2,1
"2359",2359,10,42.4,29,1,3,1,1
"2360",2360,4,52.5,9,1,2,1,1
"2361",2361,2,38,9,1,3,2,1
"2362",2362,1,33,46,1,14,2,1
"2363",2363,106,42.1037735849057,24,4,4,1,1
"2364",2364,1,28,29,3,14,1,2
"2365",2365,1,43,46,1,3,1,1
"2366",2366,1,62,46,1,3,1,1
"2367",2367,1,43,46,1,3,1,1
"2368",2368,1,23,46,3,6,2,1
"2369",2369,8,45.75,29,1,3,1,1
"2370",2370,1,38,9,1,3,2,1
"2371",2371,2,33,29,3,6,1,1
"2372",2372,8,36.125,29,3,7,1,1
"2373",2373,2,30.5,29,3,4,2,1
"2374",2374,1,43,29,1,3,1,1
"2375",2375,2,33,29,1,1,1,1
"2376",2376,2,30.5,9,3,7,1,1
"2377",2377,4,36.75,29,1,3,1,1
"2378",2378,6,45.8333333333333,29,2,12,1,1
"2379",2379,1,28,29,1,1,1,1
"2380",2380,2,50,9,2,2,1,1
"2381",2381,16,45.8125,9,1,3,2,1
"2382",2382,6,42.3333333333333,29,1,3,1,1
"2383",2383,4,56.75,9,1,2,1,1
"2384",2384,3,57,44,2,11,1,2
"2385",2385,5,40.6,29,2,7,1,1
"2386",2386,10,43.2,29,4,4,1,1
"2387",2387,1,38,29,1,2,2,2
"2388",2388,3,46,29,1,1,1,2
"2389",2389,2,38,29,1,1,1,2
"2390",2390,6,41.3333333333333,9,3,6,2,3
"2391",2391,3,46,9,3,2,2,1
"2392",2392,13,49.2307692307692,9,1,3,1,1
